restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward
7,12,NC(=O)Cc1ccnc(-c2ccc(C(F)F)c(CC(F)(F)F)c2)c1,7.586100000000007,0.8386049860295285,2.693961088013687,344.28299999999996,3.818800000000002,0.0,8.736006384213404
52,2,O=C(OCN1CCN(C2CCCCC2)CC1)c1cccc(Cc2ccccc2)c1,7.609500000000009,0.6847859755781236,2.160007676440726,392.543,4.342000000000004,0.0,8.735892220144997
52,11,NC(=O)CCc1ccc(CCc2ccc(CC(N)=O)cc2)cc1,7.547200000000005,0.7801442554165988,1.8429740925004605,310.397,1.9174999999999995,0.0,8.734700237574545
25,3,COc1ccc(Cn2cc(CNC(=O)C3=C(C)N=N[C@@H]3C)ccc2=O)cc1,7.613300000000005,0.8527819493781537,3.078752514538757,366.42100000000005,2.649700000000001,0.0,8.731815723235206
93,7,COCCc1ccc(Cc2nc(CC3(O)CCCCC3)cs2)cc1,7.565400000000006,0.8191495597254288,2.442384232561446,345.50800000000004,4.160500000000003,0.0,8.730736356606574
43,16,COCCc1ccc(Cc2ccc(Cc3cc(OC)ccn3)cc2)cc1,7.628900000000008,0.6027336149558169,2.003472809301716,347.45799999999997,4.4607000000000046,0.0,8.729919526547745
13,15,NC(=O)CCCc1ccc(CCc2cc(CC(N)=O)ccn2)cc1,7.579100000000006,0.7337334259172947,2.1676576908678467,325.412,1.7025999999999992,0.0,8.729200943871868
3,21,COc1cc(OC)c(OC)c(-c2cc(OC)cc(OC)c2OC)c1,7.534300000000006,0.7733670911887162,1.9190759220137856,334.3680000000001,3.4052000000000024,0.0,8.729075953392986
82,0,O=C(c1ccc(N2CCN(C(=O)NCc3ccccc3)CC2)nc1)c1ccccc1F,7.614100000000007,0.644582062839884,2.0749406266793216,418.47200000000015,3.483500000000003,0.0,8.728896968752018
96,2,COCc1ccc(C(=O)c2ccc(N3CCCCC3)nc2)cc1,7.542900000000011,0.7933654248920186,1.928482597313673,310.39699999999993,3.4493000000000027,0.0,8.72845997183094
11,3,COc1ccc(/C=C\COCC(N)=O)cc1-c1ccc(F)c(F)c1,7.564100000000007,0.7918990009334,2.3227278671358285,333.334,3.155500000000001,0.0,8.727776713753123
98,4,COc1ccc(C(=O)c2ccc(F)c(F)c2)cc1-c1ccccn1,7.585200000000009,0.672669001415264,1.9442235279719196,325.314,4.266400000000003,0.0,8.72711214791045
7,14,NC(=O)Cc1ccnc(-c2ccc(CC(N)=O)cc2CC(F)(F)F)c1,7.567600000000004,0.8314161598402857,2.581786982782978,351.328,1.9089999999999996,0.0,8.72512938164185
31,3,Cc1ccc(-c2nc(C[C@H](O)CC(=O)OC(C)C)cs2)cc1,7.579200000000011,0.8294574648690655,2.707847865684931,319.426,3.363620000000002,0.0,8.723078052837092
42,4,COCc1ccc(Cc2cccc(C(=O)N3CC[C@H](OC)C3)c2)cc1,7.562600000000007,0.8105895085586278,2.4493139224806164,339.43500000000006,3.2847000000000017,0.0,8.722963362031258
87,1,Cc1cccc(Cc2ccc(C(=O)N3CCN([N-]C(=O)C(C)C)CC3)o2)c1,7.627800000000007,0.8110319312183589,3.1076111845100858,368.45700000000016,3.4079200000000025,0.0,8.722554847158177
50,11,COCc1ccc(Cc2ccc(CCC3CC[NH+](C)CC3)cc2)cc1,7.608000000000008,0.8178634787575837,2.947747969580224,338.51500000000004,3.281100000000002,0.0,8.722156942420778
63,11,COCCc1ccc(CC(=O)C(C)(C)c2ccc(C)cc2)cc1,7.5607000000000095,0.763025896564199,2.0421395325892178,310.43699999999995,4.273320000000004,0.0,8.719875051690385
14,4,COCCN(C)C(=O)c1cc(Cc2ccnc(OC)c2)ccc1C,7.551900000000005,0.7840546118965055,2.2469129417626927,328.41200000000003,2.7078200000000017,0.0,8.71923601177199
2,2,NC(=O)Cc1ccc(C(=O)N2CCN(Cc3csc(=O)[nH]3)CC2)cc1,7.560100000000003,0.8071796052867762,2.444957845060717,360.4390000000001,0.4222000000000004,0.0,8.719194018137319
52,13,NC(=O)CCc1ccc(CCc2nc(CC(N)=O)cs2)cc1,7.555600000000003,0.7689132732947446,2.2045938286507756,317.41399999999993,1.3739999999999994,0.0,8.718260668608977
53,4,CCCCN(CC)CCN1CCN(c2ccc(F)cc2)CC1,7.577400000000009,0.7306476071744827,1.9370750055384054,307.45700000000005,3.069700000000002,0.0,8.718040816418808
63,12,COCCc1ccc(CC[C@](C)(O)Cc2ccc(C)cc2)cc1,7.57820000000001,0.7946285041818818,2.4624776367926007,312.453,4.1102200000000035,0.0,8.717939683416553
45,3,COc1ccc(OC2CN(C(=O)N(C)C3CCCCC3)C2)cc1,7.509200000000005,0.8562678317738766,2.1893430865833015,318.4170000000001,3.1427000000000023,0.0,8.717898554997229
92,68,COCc1cc(Cc2cc(Cc3cccc(C)c3)ccn2)ccn1,7.60320000000001,0.6857636016916552,2.2808055512427643,318.42,4.113020000000003,0.0,8.717502090341078
23,21,CCCc1cc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)ccn1,7.581000000000005,0.751378279792431,2.397266620792026,332.407,3.185900000000001,0.0,8.716962477817018
11,1,COc1ccc(CN(CC(N)=O)c2ccccc2Cl)cc1F,7.482400000000004,0.8892185296244719,2.102579599305294,322.76700000000005,2.9796000000000014,0.0,8.716751304881711
19,5,COc1cc(CC(N)=O)cc(Cc2scc(C=O)c2C(C)(C)C)c1,7.593200000000007,0.814929409157827,2.8497771826882428,345.46400000000017,3.4853000000000023,0.0,8.715686986310097
25,9,COCc1ccc(Cc2ccc(Cc3c(C)occc3=O)cc2)cc1,7.603100000000008,0.6754316908258609,2.252049313099718,334.415,4.276220000000003,0.0,8.715610914102967
37,1,COCCN(C)Cc1cccc(-c2nc3c(s2)CCCC3)c1OC,7.579600000000007,0.7641590979418834,2.4646120682040653,346.4960000000002,3.775700000000003,0.0,8.715218342150543
57,22,NC(=O)Cc1ccc(-c2ccc(Cc3ccccn3)c(CC(N)=O)c2)cc1,7.6014000000000035,0.677362430072587,2.2511165712286303,359.42900000000014,2.3950000000000005,0.0,8.714969557913435
2,4,CC(C)(C)c1cc(C(=O)N2CCN(CC[N+](C)(C)CC(N)=O)CC2)ccn1,7.624800000000006,0.7414150489395999,2.8089107879707935,376.52500000000015,0.6986000000000029,0.0,8.714616445672727
59,6,COCc1ccc(Cc2ccc(-c3ccccn3)cc2OC)cc1,7.567200000000009,0.6704121399149667,1.8952791776163913,319.4040000000001,4.494400000000003,0.0,8.712807111519362
96,40,C[C@](O)(Cc1ccc(-c2ccc(CC(N)=O)cc2)cc1)C(=O)[O-],7.604900000000003,0.8066277929372067,2.8387944922448405,312.345,0.4248000000000002,0.0,8.712683051649641
60,16,CCCc1c(Cc2ccc(CCOC)c(OC)c2)cccc1OC,7.5839000000000105,0.6811008115880309,2.120470813039791,328.452,4.436000000000004,0.0,8.712403324490047
2,1,Cc1cccc(C(=O)N2CCN(C(=O)Nc3csc(=O)[nH]3)CC2)c1,7.528200000000006,0.8683596429683621,2.5032843877004254,346.4120000000001,1.73472,0.0,8.712051382714145
64,6,CC(C)(C)c1ccc(CCCc2nc(CC(N)=O)cs2)cc1,7.491800000000003,0.8842216082509399,2.1961069637441337,316.4699999999999,3.6437000000000017,0.0,8.711811030653436
57,25,NC(=O)Cc1ccnc(Cc2ccc(Cc3ccccn3)cc2)c1,7.5496000000000025,0.7597360671922387,2.1650161006933146,317.392,2.686000000000001,0.0,8.711607015560046
52,23,NC(=O)CCc1ccc(Cc2ccc(Cc3ccc(CC(N)=O)cc3)cc2)cc1,7.604300000000004,0.5910238398575833,1.882281841054727,386.4950000000001,3.313900000000001,0.0,8.711583735823323
51,8,COCc1ccc(Cc2ccc(C(=O)c3ccccn3)cc2)cc1,7.576800000000008,0.6438818159891249,1.8608912655284797,317.38800000000003,4.049800000000003,0.0,8.711288203160574
34,7,CCN(CCS(C)(=O)=O)Cc1ccc(-c2nccn2C)cc1,7.552000000000005,0.7820569284295423,2.3232986409194183,321.446,1.9535999999999996,0.0,8.710698600122834
7,3,O=C(c1cccc(Cc2cncnc2)c1)c1ccc2c(c1)CCCC2,7.594000000000007,0.6749121582322387,2.2092938557192614,328.4150000000002,4.177200000000004,0.0,8.7105266935442
13,14,NC(=O)Cc1ccc(CCc2ccc(-c3cc(CC(N)=O)ccn3)cc2)cc1,7.605100000000004,0.6346720120854259,2.1198510062011238,373.456,2.5894000000000004,0.0,8.710450905422604
3,13,CCCc1cc(OC)c(OC)c(-c2cc(OC)cc(OC)c2OC)c1,7.567700000000013,0.7110153158651228,2.1295161191197867,346.4230000000001,4.3491000000000035,0.0,8.710256046020596
2,0,CCCC(=O)N1CCN(C(=O)c2ccc(Nc3nc4c(c(=O)[nH]3)CCC4)cc2)CC1,7.562600000000006,0.7879599535470686,2.4647742116290665,409.4900000000003,2.0866999999999996,0.0,8.710102555610632
63,5,C[NH+]1CCC(CCN2CCN(C(=O)c3ccc(CC(C)(C)C)cc3)CC2)CC1,7.600100000000006,0.8413254171908806,3.118056035412419,386.60400000000027,2.3478000000000003,0.0,8.708957105054205
97,11,CCc1ccc(Cc2ccc(CCc3ccc(C[NH3+])cc3)cc2)cc1,7.587300000000004,0.666222665737135,2.1154515258689557,330.49499999999995,4.366900000000002,0.0,8.708866180281676
16,0,COc1ccccc1NC(=O)c1ccc2c(=O)n(OCC(F)(F)F)c(=O)[nH]c2c1,7.622800000000007,0.6706965462390979,2.493634536905841,409.3200000000001,1.9416,0.0,8.70878481942897
51,12,COCc1ccc(CCc2ccc(CN(OC)OC)cc2)cc1,7.611400000000008,0.6623199295964269,2.3001705422046026,315.413,3.543000000000003,0.0,8.70834363848199
34,2,Cc1cc(N(Cc2ccc(NC(=O)c3ccoc3)cc2)C(C)C)nn1C,7.603500000000008,0.7285097215043642,2.5964762755542825,352.4380000000001,3.988820000000003,0.0,8.708107233196763
52,16,NC(=O)CCc1ccc(Cc2nc(CCC(N)=O)cs2)cc1,7.544000000000002,0.7726704365704022,2.219605739320752,317.41399999999993,1.5696999999999999,0.0,8.707038059179808
27,14,CCCc1ccc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)cc1,7.547200000000003,0.7469085672888974,2.1428050823304883,331.419,3.7909000000000024,0.0,8.706373775411404
14,6,COCCc1ccc(C(=O)N2CCC(CCN(C)CCOC)CC2)cc1,7.602400000000005,0.6417600007839686,2.1705355185696895,362.5140000000002,2.6960000000000006,0.0,8.70622644853502
33,16,CCCc1cc(CCC)c(O)c(-c2nc(OC)c(OC)s2)c1,7.584400000000009,0.8189624762607222,2.8882693849295062,321.442,4.437900000000004,0.0,8.705054299637421
2,8,COc1cc(Cc2ccc(-c3cc(CCC(N)=O)ccn3)cc2)ccn1,7.5704000000000065,0.711971789212923,2.2140633356175066,347.41799999999995,3.1609000000000007,0.0,8.704979561044716
77,6,CCCc1ccc([C@@H]2CCS(=O)(=O)C2)cc1-c1ccncc1,7.562200000000007,0.8657692043680533,2.8611824720621595,315.43799999999993,3.603200000000003,0.0,8.70481263682827
35,10,COCc1ccc(C(=O)N2CCN(C(=O)c3nc(C(=O)OC)cs3)CC2)cc1,7.576400000000006,0.7059343568385087,2.2470102710502005,403.46000000000015,1.6743,0.0,8.704666151314239
73,31,CC(C)S(=O)(=O)Cc1ccc(Cc2ccc(S(=O)(=O)C(C)C)cc2)cc1,7.565300000000007,0.716543348646717,2.191440698254869,394.5580000000001,3.782700000000003,0.0,8.704427604497878
33,13,CCCN(CCC)c1nc(OC)c(-c2cc(OC)cc(OC)c2O)s1,7.6201000000000105,0.7185756270830155,2.751469296377312,366.48300000000006,4.167900000000004,0.0,8.704240883903786
3,20,CCCc1cc(OC)c(-c2cc(OC)cc(OC)c2OC)c(OC)c1,7.562800000000011,0.7110153158651228,2.140703410089685,346.4230000000001,4.3491000000000035,0.0,8.704237316923603
70,5,COc1ccc(-c2ccc(F)c(F)c2)cc1C(=O)c1cncnc1,7.576400000000011,0.6866749382174584,2.1569309940352692,326.30199999999996,3.661400000000003,0.0,8.704044369705214
14,5,COCCN(C)C(=O)c1cc(CCC2CCN(C(=O)OC)CC2)ccc1C,7.566300000000005,0.733584501257796,2.2991862695303293,376.4970000000001,3.1244200000000024,0.0,8.70317362367587
7,11,NC(=O)Cc1cc(CC(F)F)ccc1-c1cc(C(F)F)ccn1,7.565800000000008,0.8258621879401952,2.7603353773694383,326.293,3.521600000000002,0.0,8.702697556233161
92,18,COCc1ccc(Cc2cc(Cc3cc(OC)ccn3)ccn2)cc1,7.593900000000008,0.6588733890081826,2.217122469053354,334.419,3.813200000000003,0.0,8.701624447598764
52,24,NC(=O)CCc1ccc(-c2ccc(CCC(N)=O)cc2)cc1,7.569700000000003,0.8202117375805384,1.7305211627397714,296.36999999999995,2.1894,0.0,8.701088281774982
86,0,Cc1cccc(CN(c2ccc(F)c(F)c2)C2CN([NH+](C)C)C2)c1,7.561400000000007,0.8983354770767278,3.103171964829178,332.41800000000006,2.0235199999999995,0.0,8.700250542055453
35,28,COCc1ccc(Cc2ccc(Cc3nc(OC)cs3)cc2)cc1,7.603900000000009,0.635861344818333,2.2159323644295785,339.46,4.479700000000004,0.0,8.700237435966217
51,11,COCCc1ccc(Cc2ccc(Cc3ccccn3)cc2)cc1,7.56700000000001,0.6419992381307027,1.867940712982433,317.432,4.452100000000003,0.0,8.699887492366166
57,30,NC(=O)Cc1ccc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)cc1,7.569400000000001,0.70920467722739,2.246418054952226,346.39,1.8661999999999999,0.0,8.699360533118472
46,11,COCc1ccc(Cc2ccc(Cc3ccccn3)cc2)cc1,7.598600000000007,0.6727136968814232,1.82097280464804,303.40500000000003,4.409600000000004,0.0,8.699270131106182
51,13,COCCc1ccc(CCc2ccc(CCOC)cc2)cc1,7.5961000000000105,0.6998716063048955,1.5840060892083798,298.42599999999993,3.8496000000000032,0.0,8.698748972957892
7,13,NC(=O)Cc1ccnc(-c2ccc(CC(N)=O)cc2C(F)F)c1,7.528200000000002,0.8480016276579213,2.534379333413396,319.3109999999999,1.7417999999999996,0.0,8.698667940794682
65,10,COCc1cc(Cc2ccc(-c3ccccn3)c(OC)c2)ccn1,7.570400000000009,0.6909946888057834,2.1733870897043026,320.39200000000005,3.889400000000003,0.0,8.69855863543247
46,18,COCCCCCc1ccc(Cc2cc(COC)ccn2)cc1,7.603600000000008,0.6166945785266962,2.0556233550633856,313.441,4.1780000000000035,0.0,8.697817766859806
31,12,Cc1ccc(-c2cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c2O)cc1,7.555100000000006,0.776900258919649,2.45834113781531,396.53000000000014,2.5418200000000004,0.0,8.6977160156783
57,24,NC(=O)Cc1csc(CCc2ccc(Cc3ccccn3)cc2)n1,7.560600000000004,0.7205171206567192,2.2332004962977106,337.448,2.9419000000000013,0.0,8.697538510698593
17,4,Cc1ccc(CN(CC(N)=O)C(=O)Cc2ccc(CC(N)=O)cc2)cc1,7.531700000000005,0.7413244241151555,2.0497179510021226,353.4220000000001,1.0794200000000003,0.0,8.697390416957372
53,2,CCN(Cc1ccc(F)cc1)C(=O)N[C@H]1CCCN(CCc2cccc(F)c2F)C1,7.608800000000006,0.7246817775796613,2.7385139362367354,419.49100000000016,4.342500000000004,0.0,8.697289495166164
73,21,CC(C)S(=O)(=O)Cc1ccc(-c2ccc(-c3ccccn3)nc2)cc1,7.567800000000005,0.6924685754789204,2.171168679296903,352.45900000000006,4.133800000000003,0.0,8.696917419809775
50,24,COc1ccc(Cc2ccc(Cc3nc(OC)cs3)cc2)cc1,7.569900000000007,0.6753284574488733,2.11004493944915,325.433,4.341900000000003,0.0,8.696559734779528
72,15,CCc1ccc(Cc2ccc(CC)c(CC)c2)c(CC(N)=O)c1,7.530900000000008,0.8253258566525065,2.253576792204603,309.453,3.9924000000000017,0.0,8.696203065378318
81,46,NC(=O)Cc1cc(Cc2ccccn2)ccc1Cc1ccccn1,7.546800000000006,0.7597360671922387,2.2913484083856233,317.392,2.686000000000001,0.0,8.696173784790819
27,16,NC(=O)Cc1ccnc(-c2ccc(-c3cc(CC(N)=O)ccn3)cc2)c1,7.567200000000001,0.70920467722739,2.258050695284867,346.39,1.8661999999999999,0.0,8.69599726908521
57,29,NC(=O)Cc1ccc(-c2cc(-c3nc(CC(N)=O)cs3)ccn2)cc1,7.571900000000004,0.7055774884975202,2.291099773554757,352.419,1.9277,0.0,8.695578766893288
77,24,C#CCc1ccnc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)c1,7.599700000000002,0.7292612154539522,2.6951454669458723,328.37499999999994,2.4090999999999996,0.0,8.694816061032391
60,57,COCCc1cccc(CCc2cccc(COC)c2OC)c1OC,7.599500000000007,0.6564251353917736,2.3293171083326563,344.4510000000001,3.8243000000000036,0.0,8.694780856862629
50,10,COCc1ccc(Cc2ccc(C(=O)C3CC[NH+](C)CC3)cc2)cc1,7.580200000000007,0.8207548091462152,2.960157005407412,338.47100000000006,2.5312,0.0,8.694561704032374
70,4,COc1ccc(-c2cncnc2)cc1C(=O)c1ccc(F)c(F)c1,7.563400000000007,0.6866749382174584,2.1230180981076643,326.302,3.661400000000002,0.0,8.69443565929797
59,30,COCCCc1ccc(CCc2ccc(COC)cc2)cc1,7.633300000000009,0.6460504052048717,1.7339173475713725,298.42599999999993,4.197200000000004,0.0,8.694047246571579
68,3,COc1ccc(Cc2cc(C(CC(N)=O)CC(N)=O)ccn2)cc1F,7.5652000000000035,0.7580817839668424,2.504778995373968,345.37399999999997,1.6544999999999999,0.0,8.693762992446029
50,28,COc1ccc(Cc2ccc(-c3nc(OC)cs3)cc2)cc1,7.559200000000008,0.6988112813275589,2.010719270648295,311.406,4.4181000000000035,0.0,8.692870907852406
58,15,CCCn1nc(CCOC)cc1Cc1ccc(Cl)c(Cl)c1,7.556100000000007,0.7545037290264186,2.4088652631961853,327.255,4.379600000000004,0.0,8.692465338193598
35,9,COCC(=O)C1CCN(C(=O)N2CCN(C3CCN(C(=O)OC)CC3)CC2)CC1,7.6033000000000035,0.6844133629778668,2.5383095744292934,410.51500000000027,0.8823000000000016,0.0,8.691675724046007
40,3,CCn1c(C)cc(Cc2cc(Cl)c(OC)c([C@@H](C)O)c2)c1C,7.5506000000000055,0.8835816561233952,3.013384967871435,321.84800000000007,4.430940000000003,0.0,8.691052331274559
34,0,CO[C@H](C)CNC(=O)c1ccc(-c2cc(S(C)(=O)=O)[nH]n2)cc1,7.5751000000000035,0.8258282669622403,2.9754802065305537,337.40100000000007,1.2448999999999997,0.0,8.69046611282807
36,3,O=C(c1ccc(CCC2(O)CCCCC2)o1)N1CCn2cnnc2C1,7.518700000000003,0.9185982659992905,2.8768860096223747,344.415,2.1549000000000005,0.0,8.690310532037412
30,1,CC[C@@H](NC(=O)c1cc(=O)c2ccccc2o1)c1ccc(C)cc1,7.53750000000001,0.7903916969686677,2.4272657391627703,321.37600000000003,3.9825200000000027,0.0,8.689969274568067
57,31,NC(=O)Cc1ccnc(-c2ccc(-c3ccnc(CC(N)=O)c3)cc2)c1,7.564000000000001,0.70920467722739,2.2896816724158437,346.39000000000004,1.8661999999999996,0.0,8.689634171372113
34,4,CCN(Cc1ccc(-c2nccn2C)cc1)C1CCS(=O)(=O)CC1,7.518400000000005,0.8337643158639129,2.4565699080624164,347.4840000000001,2.4862,0.0,8.689625167125719
62,11,COCCc1cc(CCc2ccc(C(C)(C)C)cc2)ccn1,7.597200000000011,0.7903971848215374,2.0667910991222413,297.442,4.353200000000004,0.0,8.688954340681924
43,13,COCc1cc(Cc2ccc(Cc3cc(OC)ccn3)cc2)cc(OC)c1,7.609400000000007,0.5937036406157253,2.1741827665717484,363.45700000000005,4.426800000000004,0.0,8.688833543650695
24,0,Cc1ccc(N2CCC(C(=O)Nc3cscn3)CC2)cc1Br,7.496,0.8733217606197476,2.4390596209230218,380.31100000000015,4.0691200000000025,0.0,8.688754918217573
